Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,117.379997,117.809998,115.820000,116.459999,108.617332,2351600
2017-01-04,116.910004,117.800003,116.430000,116.739998,108.878471,2639800
2017-01-05,116.980003,117.139999,114.949997,114.989998,107.246315,3685400
2017-01-06,114.989998,116.739998,114.339996,116.300003,108.468102,4125300
2017-01-09,116.139999,116.349998,114.919998,115.000000,107.255646,2550800
2017-01-10,114.940002,115.989998,114.639999,115.059998,107.311600,2550100
2017-01-11,115.400002,116.260002,114.910004,116.120003,108.300232,2845800
2017-01-12,115.620003,115.970001,114.839996,115.779999,107.983116,2110800
2017-01-13,115.349998,117.440002,115.349998,116.949997,109.074318,2665600
2017-01-17,115.919998,116.360001,115.470001,116.029999,108.216301,2374300
2017-01-18,116.540001,116.949997,115.739998,115.949997,108.141670,2262200
2017-01-19,115.599998,116.000000,115.269997,115.500000,107.721970,1647100
2017-01-20,115.879997,116.250000,114.809998,115.070000,107.320938,2781400
2017-01-23,114.779999,115.269997,114.610001,114.820000,107.087776,2320000
2017-01-24,115.199997,116.639999,114.839996,116.480003,108.635994,2810100
2017-01-25,116.900002,118.360001,116.699997,117.570000,109.652580,2905900
2017-01-26,116.989998,117.440002,115.620003,115.930000,108.123016,2864600
2017-01-27,116.199997,116.440002,115.070000,115.349998,107.582077,2545100
2017-01-30,115.320000,115.330002,113.410004,114.629997,106.910561,2529700
2017-01-31,113.970001,114.019997,112.610001,113.870003,106.201759,2339000
2017-02-01,113.800003,114.769997,112.309998,113.209999,105.586189,2471600
2017-02-02,113.150002,113.769997,112.709999,113.639999,105.987228,2450500
2017-02-03,114.000000,114.830002,113.339996,114.489998,106.779976,1663700
2017-02-06,114.070000,115.220001,113.379997,114.180000,106.490868,2019400
2017-02-07,114.949997,116.169998,114.949997,115.919998,108.113686,2538200
2017-02-08,116.150002,116.150002,114.919998,115.430000,107.656693,2373700
2017-02-09,115.430000,117.459999,115.430000,116.980003,109.102310,2117100
2017-02-10,116.699997,118.839996,116.519997,117.599998,109.680550,2183000
2017-02-13,117.900002,118.949997,117.730003,118.589996,110.603889,1988400
2017-02-14,118.470001,120.000000,118.410004,120.000000,111.918930,2559400
2017-02-15,119.610001,120.169998,119.300003,119.930000,111.853661,1951100
2017-02-16,119.930000,120.989998,119.529999,120.720001,112.590454,1966900
2017-02-17,120.510002,121.290001,120.099998,121.230003,113.066116,1904900
2017-02-21,120.629997,122.220001,120.570000,122.099998,113.877518,2117100
2017-02-22,121.660004,122.879997,121.580002,122.209999,113.980110,1557000
2017-02-23,122.589996,122.709999,121.730003,122.480003,114.231926,1439600
2017-02-24,122.000000,123.430000,121.599998,123.430000,115.117966,1447700
2017-02-27,123.010002,123.430000,122.480003,122.790001,114.521072,1679800
2017-02-28,122.750000,123.089996,121.930000,122.500000,114.250580,1744900
2017-03-01,123.239998,124.290001,122.459999,124.070000,115.714867,1879700
2017-03-02,123.989998,124.430000,123.559998,124.349998,115.975998,1896600
2017-03-03,124.199997,124.250000,122.989998,123.639999,115.313820,2123000
2017-03-06,122.989998,123.430000,122.529999,123.239998,114.940750,1814100
2017-03-07,123.629997,124.379997,123.120003,124.139999,115.780136,2705300
2017-03-08,124.110001,124.790001,123.779999,124.459999,116.078590,2168600
2017-03-09,124.370003,124.370003,122.650002,123.180000,114.884789,2338100
2017-03-10,123.650002,124.330002,123.070000,123.930000,115.584282,1931100
2017-03-13,124.230003,124.750000,123.470001,124.040001,115.686874,2233700
2017-03-14,124.169998,124.730003,123.629997,123.910004,115.565628,1627800
2017-03-15,123.410004,124.989998,123.029999,124.800003,116.395699,2087700
2017-03-16,124.889999,125.190002,123.610001,124.099998,115.742828,2182000
2017-03-17,124.709999,125.449997,123.830002,125.220001,116.787415,4603600
2017-03-20,125.220001,125.389999,124.169998,124.389999,116.013306,2257400
2017-03-21,125.080002,125.410004,123.629997,124.639999,116.246475,3219900
2017-03-22,125.029999,126.529999,124.470001,126.480003,117.962563,4288600
2017-03-23,122.709999,123.010002,120.540001,120.760002,112.627762,7116800
2017-03-24,120.779999,121.309998,118.760002,118.980003,110.967636,3949800
2017-03-27,118.730003,119.800003,118.300003,119.389999,111.350014,3122800
2017-03-28,119.820000,122.339996,119.010002,121.349998,113.178040,5516000
2017-03-29,121.660004,121.709999,120.150002,120.980003,112.832947,2438900
2017-03-30,120.889999,121.000000,120.050003,120.519997,112.403923,2030200
2017-03-31,120.709999,121.209999,119.839996,119.879997,111.807022,2102800
2017-04-03,118.000000,118.169998,117.000000,117.639999,109.717857,3917500
2017-04-04,117.279999,118.070000,117.279999,118.040001,110.090935,1690600
2017-04-05,118.239998,119.089996,117.489998,117.639999,109.717857,1902100
2017-04-06,117.680000,117.930000,116.760002,116.809998,108.943756,2049600
2017-04-07,117.000000,117.739998,116.500000,117.440002,109.531342,2408000
2017-04-10,117.500000,118.559998,117.370003,117.839996,109.904396,2308300
2017-04-11,116.180000,116.800003,115.790001,116.080002,109.386116,2295300
2017-04-12,116.050003,116.400002,115.470001,115.580002,108.914955,2087800
2017-04-13,115.360001,115.889999,114.820000,114.860001,108.236473,1838900
2017-04-17,114.879997,115.730003,114.879997,115.720001,109.046867,1168300
2017-04-18,115.500000,116.360001,115.389999,116.239998,109.536888,1978100
2017-04-19,116.370003,117.360001,116.000000,116.949997,110.205933,2185400
2017-04-20,117.650002,119.860001,117.379997,119.209999,112.335617,3743500
2017-04-21,119.739998,119.980003,119.029999,119.230003,112.354469,2639000
2017-04-24,119.940002,120.510002,119.110001,119.360001,112.476967,2106800
2017-04-25,119.379997,119.940002,118.680000,118.690002,111.845619,1947200
2017-04-26,118.730003,119.459999,118.400002,118.980003,112.118889,1581400
2017-04-27,119.120003,120.620003,119.120003,120.489998,113.541801,2008200
2017-04-28,120.190002,121.349998,120.029999,121.300003,114.305099,2476600
2017-05-01,121.370003,121.690002,121.099998,121.250000,114.257980,1931900
2017-05-02,121.290001,121.709999,120.209999,120.680000,113.720840,2697100
2017-05-03,120.430000,120.870003,119.669998,120.300003,113.362762,1762100
2017-05-04,120.750000,120.989998,120.220001,120.820000,113.852776,1557500
2017-05-05,120.910004,121.519997,120.769997,121.519997,114.512390,1716900
2017-05-08,121.099998,121.519997,120.760002,121.110001,114.126068,1522100
2017-05-09,121.300003,121.629997,120.910004,121.070000,114.088356,1094400
2017-05-10,121.070000,121.370003,120.559998,121.199997,114.210869,1343600
2017-05-11,120.750000,120.900002,119.669998,120.800003,113.833939,1835200
2017-05-12,120.379997,121.500000,120.379997,120.959999,113.984703,2362300
2017-05-15,120.959999,122.540001,120.760002,122.250000,115.200317,1772200
2017-05-16,122.690002,123.309998,122.220001,123.139999,116.038994,2180600
2017-05-17,123.139999,123.139999,120.339996,120.440002,113.494698,2277900
2017-05-18,120.860001,121.029999,119.410004,120.400002,113.457008,1968800
2017-05-19,121.010002,121.209999,120.190002,120.980003,114.003555,2190100
2017-05-22,121.599998,122.839996,121.220001,122.709999,115.633789,1912500
2017-05-23,122.860001,123.070000,121.800003,122.150002,115.106094,1472300
