Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,86.250000,86.440002,85.919998,86.300003,81.598808,803700
2017-01-04,85.660004,86.699997,85.489998,86.660004,81.939194,1057700
2017-01-05,86.370003,87.949997,86.330002,87.849998,83.064362,1257900
2017-01-06,87.820000,88.730003,87.720001,88.470001,83.650597,911400
2017-01-09,88.970001,89.480003,88.919998,89.360001,84.492111,1230800
2017-01-10,89.029999,89.279999,88.510002,88.629997,83.801872,579900
2017-01-11,87.830002,88.919998,87.760002,88.790001,83.953156,1417900
2017-01-12,88.720001,89.620003,88.669998,89.389999,84.520470,614400
2017-01-13,89.279999,89.680000,89.099998,89.440002,84.567757,406100
2017-01-17,89.510002,89.739998,89.279999,89.639999,84.756859,853600
2017-01-18,88.900002,89.379997,88.870003,89.349998,84.482651,789700
2017-01-19,88.800003,89.489998,88.800003,89.230003,84.369194,1153600
2017-01-20,89.370003,89.589996,89.309998,89.400002,84.529930,424300
2017-01-23,89.440002,89.470001,88.839996,89.300003,84.435379,647000
2017-01-24,90.010002,90.129997,89.309998,89.629997,84.747398,1187700
2017-01-25,90.940002,91.290001,90.559998,91.220001,86.250786,1012900
2017-01-26,90.639999,91.040001,90.430000,90.820000,85.872574,763900
2017-01-27,91.220001,91.559998,90.870003,91.120003,86.156235,786600
2017-01-30,90.669998,91.440002,90.489998,91.330002,86.354790,1127100
2017-01-31,91.730003,91.800003,91.190002,91.510002,86.524986,924400
2017-02-01,90.930000,91.010002,90.190002,90.709999,85.768570,1177700
2017-02-02,92.559998,92.639999,91.750000,91.870003,86.865379,1481400
2017-02-03,92.400002,92.580002,92.070000,92.519997,87.479973,628100
2017-02-06,90.889999,91.330002,90.809998,91.250000,86.279144,1222100
2017-02-07,91.360001,91.989998,91.309998,91.959999,86.950462,1533000
2017-02-08,91.720001,92.220001,91.620003,91.790001,86.789734,653200
2017-02-09,91.900002,92.169998,91.709999,91.709999,86.714096,548600
2017-02-10,91.699997,91.940002,91.639999,91.730003,86.733009,417000
2017-02-13,92.879997,92.930000,92.480003,92.529999,87.489418,400400
