Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,178.830002,180.000000,177.220001,178.050003,156.767715,2509300
2017-01-04,178.029999,178.899994,177.610001,178.320007,157.005417,1542000
2017-01-05,178.259995,179.139999,176.889999,177.710007,156.468323,1447800
2017-01-06,177.289993,178.600006,175.800003,178.229996,156.926178,1625000
2017-01-09,178.369995,178.380005,177.199997,177.270004,156.080948,1622600
2017-01-10,177.360001,177.490005,176.309998,176.580002,155.473434,2030100
2017-01-11,176.630005,178.449997,176.389999,177.889999,156.626785,1579600
2017-01-12,176.970001,177.699997,175.750000,177.440002,156.230621,1321800
2017-01-13,177.580002,177.910004,176.830002,177.389999,156.186600,1265500
2017-01-17,177.000000,177.679993,176.250000,177.259995,156.072159,1557500
2017-01-18,177.899994,179.440002,177.380005,178.490005,157.155136,1804600
2017-01-19,179.250000,179.800003,177.759995,178.679993,157.322403,1464400
2017-01-20,179.199997,179.460007,177.830002,178.490005,157.155136,1761900
2017-01-23,177.910004,178.990005,177.130005,178.509995,157.172714,1986800
2017-01-24,177.500000,177.759995,174.419998,175.970001,154.936340,3473200
2017-01-25,177.089996,178.630005,176.570007,176.729996,155.605499,3462600
2017-01-26,176.309998,177.229996,176.039993,176.820007,155.684723,2235900
2017-01-27,177.479996,177.979996,176.830002,177.479996,156.265823,1623700
2017-01-30,177.250000,177.729996,174.869995,175.419998,154.452057,1823100
2017-01-31,174.740005,175.460007,173.809998,174.820007,153.923782,1845500
2017-02-01,175.169998,175.800003,174.300003,175.169998,154.231918,2272900
2017-02-02,174.130005,174.779999,173.550003,174.179993,153.360291,3106800
2017-02-03,174.020004,175.300003,173.850006,175.039993,154.117462,2820500
2017-02-06,174.119995,176.199997,173.899994,175.100006,154.170303,1622800
2017-02-07,176.080002,176.399994,175.149994,175.759995,154.751419,1247400
2017-02-08,175.619995,177.600006,175.490005,177.070007,155.904831,2145700
2017-02-09,176.869995,178.550003,176.869995,178.179993,156.882156,2009700
2017-02-10,178.300003,179.580002,178.190002,179.000000,157.604141,1392400
