,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,27.5,27.5,27.5,27.5,25.340035999999998,300
1,2016-01-05,27.5,27.5,27.5,27.5,25.340035999999998,0
2,2016-01-06,27.190001000000002,27.42,27.190001000000002,27.42,25.266320999999998,200
3,2016-01-07,27.02,27.02,27.02,27.02,24.897738,100
4,2016-01-08,27.24,27.440001000000002,27.219998999999998,27.43,25.275537,4200
5,2016-01-11,27.389999,27.389999,26.76,26.76,24.658161,3800
6,2016-01-12,26.76,26.76,26.76,26.76,24.658161,0
7,2016-01-13,27.379998999999998,27.379998999999998,27.379998999999998,27.379998999999998,25.229461999999998,47800
8,2016-01-14,26.73,27.51,26.73,27.51,25.349247000000002,300
9,2016-01-15,27.51,27.51,27.51,27.51,25.349247000000002,0
10,2016-01-19,27.51,27.51,27.51,27.51,25.349247000000002,0
11,2016-01-20,27.120001000000002,27.120001000000002,27.120001000000002,27.120001000000002,24.989885,6600
12,2016-01-21,27.120001000000002,27.120001000000002,27.120001000000002,27.120001000000002,24.989885,0
13,2016-01-22,28.66,28.66,28.639999,28.639999,26.390495,7900
14,2016-01-25,29.290001,29.290001,29.290001,29.290001,26.989440999999996,15100
15,2016-01-26,29.42,29.42,28.700001,28.700001,26.445782,4700
16,2016-01-27,28.700001,28.700001,28.700001,28.700001,26.445782,0
17,2016-01-28,29.07,29.82,29.07,29.82,27.477812,1500
18,2016-01-29,29.459999,29.459999,29.459999,29.459999,27.146093,300
19,2016-02-01,29.459999,29.459999,29.459999,29.459999,27.146093,0
20,2016-02-02,29.219998999999998,29.219998999999998,29.219998999999998,29.219998999999998,26.924941999999998,300
21,2016-02-03,29.219998999999998,29.219998999999998,29.219998999999998,29.219998999999998,26.924941999999998,0
22,2016-02-04,30.07,30.07,30.07,30.07,27.708183000000002,800
23,2016-02-05,30.07,30.07,30.07,30.07,27.708183000000002,0
24,2016-02-08,29.42,29.42,29.08,29.08,26.795938,8700
