,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,8.086185,8.174905,7.946768,8.048162,7.140814999999999,818824
1,2016-01-05,8.149556,8.162231,8.048162,8.111533999999999,7.197042,870977
2,2016-01-06,7.896071000000001,7.9214199999999995,7.858047999999999,7.908745,7.017116000000001,82372
3,2016-01-07,7.693283,7.794677,7.667934,7.731305,6.859681,176341
4,2016-01-08,8.225602,8.263625,8.111533999999999,8.124208,7.2082880000000005,288380
5,2016-01-11,8.263625,8.263625,8.098859,8.212928,7.287004,487523
6,2016-01-12,8.593156,8.669202,8.529785,8.669202,7.691839999999999,264078
7,2016-01-13,8.910013000000001,8.973384,8.618504,8.656527,7.680592,114010
8,2016-01-14,9.150824,9.391635,9.062104,9.366286,8.310334,300293
9,2016-01-15,8.884664,9.125475,8.884664,9.062104,8.040445,402942
10,2016-01-19,8.618504,8.87199,8.555133,8.732573,7.7480649999999995,1226027
11,2016-01-20,8.466413000000001,8.555133,8.276299,8.466413000000001,7.5119110000000004,570131
12,2016-01-21,8.403042,8.69455,8.326996000000001,8.643853,7.669347999999999,374459
13,2016-01-22,8.808619,8.998733,8.808619,8.910013000000001,7.905500999999999,494230
14,2016-01-25,8.593156,8.681875999999999,8.580482,8.618504,7.646855,2350668
15,2016-01-26,8.808619,9.062104,8.732573,8.96071,7.950481,1691300
16,2016-01-27,8.757921000000001,8.986058,8.745247,8.897338000000001,7.894255,851883
17,2016-01-28,9.226869,9.391635,9.226869,9.328264,8.276598,220368
18,2016-01-29,9.290241,9.594422999999999,9.252218,9.594422999999999,8.512751,192516
19,2016-02-01,9.442332,9.733839999999999,9.378961,9.670469,8.580222000000001,444680
20,2016-02-02,9.353612,9.619772,9.290241,9.531052,8.456524,139101
21,2016-02-03,9.581749,9.632446,9.416984,9.619772,8.535242,92313
22,2016-02-04,9.480355,9.657795,9.480355,9.657795,8.568976,645481
23,2016-02-05,9.784537,9.873257,9.759189,9.784537,8.681433,99335
24,2016-02-08,9.581749,9.771863,9.569075,9.771863,8.670186,74087
25,2016-02-09,9.683143,9.860583,9.657795,9.784537,8.681433,328855
26,2016-02-10,10.139417,10.253485000000001,10.050697,10.08872,8.951322,246641
27,2016-02-11,9.987326,10.126743,9.936629,10.114068,8.973811,222577
28,2016-02-12,9.771863,9.961977000000001,9.759189,9.961977000000001,8.838867,74797
29,2016-02-16,9.873257,10.012674,9.847909,10.012674,8.883849,169398
30,2016-02-17,10.202788,10.380228,10.177439999999999,10.253485000000001,9.097509,357259
31,2016-02-18,10.35488,10.35488,10.215463,10.329531,9.164982,238988
32,2016-02-19,10.012674,10.126743,9.898606,10.114068,8.973811,139574
33,2016-02-22,10.012674,10.076046,10.0,10.038022999999999,8.90634,88131
34,2016-02-23,9.721166,9.771863,9.607097999999999,9.619772,8.535242,63120
35,2016-02-24,9.416984,9.607097999999999,9.315589,9.594422999999999,8.512751,266919
36,2016-02-25,9.784537,9.809886,9.607097999999999,9.759189,8.65894,71326
37,2016-02-26,9.885932,9.91128,9.759189,9.784537,8.681433,46945
