,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,762.200012,762.200012,747.539978,759.4400019999999,759.4400019999999,3369100
1,2016-01-05,764.099976,769.200012,755.650024,761.530029,761.530029,2260800
2,2016-01-06,750.369995,765.72998,748.0,759.330017,759.330017,2410300
3,2016-01-07,746.48999,755.3099980000001,735.280029,741.0,741.0,3156600
4,2016-01-08,747.799988,750.119995,728.919983,730.909973,730.909973,2375300
5,2016-01-11,731.950012,735.080017,719.5599980000001,733.070007,733.070007,2544800
6,2016-01-12,740.75,748.340027,736.429993,745.340027,745.340027,2340800
7,2016-01-13,749.340027,753.0,716.780029,719.570007,719.570007,2586400
8,2016-01-14,724.4400019999999,739.8900150000001,705.0,731.3900150000001,731.3900150000001,2777900
9,2016-01-15,709.98999,724.159973,701.51001,710.48999,710.48999,3833800
10,2016-01-19,720.150024,725.349976,709.849976,719.080017,719.080017,2436200
11,2016-01-20,705.900024,726.950012,687.780029,718.5599980000001,718.5599980000001,4122000
12,2016-01-21,720.169983,737.669983,711.1099849999999,726.669983,726.669983,2596900
13,2016-01-22,742.0,748.5599980000001,740.5,745.460022,745.460022,2357300
14,2016-01-25,743.840027,752.460022,732.5,733.619995,733.619995,2267000
15,2016-01-26,735.210022,739.460022,726.969971,733.789978,733.789978,1547000
16,2016-01-27,735.8900150000001,735.8900150000001,713.450012,717.580017,717.580017,2121400
17,2016-01-28,738.1900019999999,751.159973,730.599976,748.299988,748.299988,3105200
18,2016-01-29,748.960022,765.1099849999999,744.200012,761.349976,761.349976,3790400
19,2016-02-01,771.26001,777.590027,761.380005,770.77002,770.77002,5576100
20,2016-02-02,800.5,810.349976,780.599976,780.909973,780.909973,6792300
21,2016-02-03,786.280029,791.429993,736.26001,749.380005,749.380005,6555700
22,2016-02-04,744.590027,745.23999,722.599976,730.030029,730.030029,5246100
23,2016-02-05,725.5,726.719971,700.1400150000001,703.76001,703.76001,5477800
24,2016-02-08,687.679993,704.52002,682.01001,704.159973,704.159973,4470500
25,2016-02-09,692.950012,720.960022,688.5,701.02002,701.02002,4215000
26,2016-02-10,711.789978,723.219971,705.3900150000001,706.849976,706.849976,3015700
27,2016-02-11,696.340027,712.320007,691.1900019999999,706.3599849999999,706.3599849999999,3250200
28,2016-02-12,712.210022,716.0,701.580017,706.8900150000001,706.8900150000001,2326900
29,2016-02-16,718.650024,722.880005,710.179993,717.6400150000001,717.6400150000001,2172200
30,2016-02-17,727.0,733.76001,716.6099849999999,731.969971,731.969971,2457700
31,2016-02-18,733.960022,736.0,715.549988,717.51001,717.51001,2363800
32,2016-02-19,715.900024,724.030029,713.119995,722.1099849999999,722.1099849999999,1745900
33,2016-02-22,729.51001,734.849976,723.450012,729.049988,729.049988,1875800
34,2016-02-23,726.099976,730.900024,715.669983,717.289978,717.289978,2066600
35,2016-02-24,710.6099849999999,721.219971,702.02002,720.900024,720.900024,1854600
36,2016-02-25,722.929993,729.51001,713.22998,729.119995,729.119995,1807300
37,2016-02-26,733.599976,736.159973,721.9400019999999,724.8599849999999,724.8599849999999,2123700
38,2016-02-29,721.0,730.599976,716.840027,717.219971,717.219971,2253400
39,2016-03-01,721.299988,742.330017,718.6400150000001,742.169983,742.169983,3005600
40,2016-03-02,742.869995,743.119995,733.25,739.47998,739.47998,1814600
41,2016-03-03,739.47998,741.0,729.630005,731.590027,731.590027,2026700
42,2016-03-04,734.799988,735.0,725.619995,730.219971,730.219971,2425800
43,2016-03-07,725.150024,727.210022,705.1400150000001,712.799988,712.799988,3084500
44,2016-03-08,708.3900150000001,722.25,704.0,713.530029,713.530029,2626500
45,2016-03-09,715.169983,726.23999,712.659973,725.409973,725.409973,1977200
46,2016-03-10,727.789978,736.539978,723.289978,732.169983,732.169983,2230800
47,2016-03-11,739.950012,744.900024,736.700012,744.869995,744.869995,1769000
48,2016-03-14,744.969971,754.26001,743.659973,750.23999,750.23999,1641200
49,2016-03-15,746.02002,753.01001,742.840027,750.570007,750.570007,1491600
50,2016-03-16,749.049988,759.0,746.5,757.3599849999999,757.3599849999999,1465300
51,2016-03-17,757.650024,765.340027,757.3599849999999,758.47998,758.47998,2228200
52,2016-03-18,761.630005,762.1400150000001,751.820007,755.409973,755.409973,2811100
53,2016-03-21,753.909973,763.340027,751.27002,762.159973,762.159973,1438700
54,2016-03-22,758.4400019999999,765.0,757.880005,760.049988,760.049988,1104800
55,2016-03-23,763.349976,765.3900150000001,756.030029,757.5599980000001,757.5599980000001,1233900
56,2016-03-24,751.200012,757.5599980000001,750.5,754.840027,754.840027,1555800
57,2016-03-28,756.169983,758.299988,752.039978,753.280029,753.280029,1083800
58,2016-03-29,753.679993,767.179993,748.289978,765.8900150000001,765.8900150000001,2003100
59,2016-03-30,768.210022,777.3099980000001,767.580017,768.340027,768.340027,2019800
60,2016-03-31,768.340027,769.080017,758.25,762.900024,762.900024,1627700
